Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit
Titleist Pro V1 High Numbers Personalized Gol,201505,9,1.934
Under Armour Women's Micro G Skulpt Running S,201505,0,0.63187
Under Armour Hustle Storm Medium Duffle Bag,201505,6,2.2005
Under Armour Women's Ignite PIP VI Slide,201505,2,0.74255
Bag Boy Beverage Holder,201505,2,0.31458
Under Armour Men's Tech II T-Shirt,201505,4,1.03263
Team Golf New England Patriots Putter Grip,201505,17,0.1162
Under Armour Men's Compression EV SL Slide,201505,0,0.74282
Bridgestone e6 Straight Distance NFL Tennesse,201505,2,1.32019
Glove It Women's Mod Oval Golf Glove,201505,6,0.36081
Titleist Pro V1x High Numbers Golf Balls,201505,0,0.22719
Nike Women's Legend V-Neck T-Shirt,201505,22,1.56667
Under Armour Kids' Mercenary Slide,201505,0,0.28879
adidas Kids' F5 Messi FG Soccer Cleat,201505,3,1.96401
Children's heaters,201505,0,0.65293
Web Camera,201505,0,1.59459
Dell Laptop,201505,24,1.92745
Porcelain crafts,201505,0,1.26718
Sports Books,201505,0,1.27439
DVDs,201505,0,0.57235
Industrial consumer electronics,201505,0,1.7257
Fighting video games,201505,0,2.24201
Summer dresses,201505,0,1.44372
Lawn mower,201505,0,0.73233
Adult dog supplies,201505,0,1.29264
Rock music,201505,0,1.90517
Elevation Training Mask 2.0,201505,0,0.33658
LIJA Women's Mid-Length Panel Golf Shorts,201505,0,0.54123
Toys,201505,0,2.30283
Brooks Women's Ghost 6 Running Shoe,201505,0,0.81268
Bag Boy M330 Push Cart,201505,0,0.89915
Merrell Women's Grassbow Sport Hiking Shoe,201505,0,1.43161
Nike Men's Free TR 5.0 TB Training Shoe,201505,0,0.67029
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201505,0,1.71974
First aid kit,201505,0,1.2345
CDs of rock,201505,0,0.95883
Polar FT4 Heart Rate Monitor,201505,0,1.61969
LIJA Women's Argyle Golf Polo,201505,0,1.82666
TaylorMade White Smoke IN-12 Putter,201505,0,0.86637
Fitbit The One Wireless Activity & Sleep Trac,201505,0,0.50914
Nike Kids' Grade School KD VI Basketball Shoe,201505,0,1.25122
The North Face Women's Recon Backpack,201505,0,1.37034
Smart watch,201505,0,2.33383
Baby sweater,201505,0,1.42663
MDGolf Pittsburgh Penguins Putter,201505,0,2.05784
Men's gala suit,201505,0,2.13383
Merrell Men's All Out Flash Trail Running Sho,201505,0,2.20622
Garmin Approach S3 Golf GPS Watch,201505,0,1.09748
LIJA Women's Button Golf Dress,201505,0,1.19477
Cleveland Golf Women's 588 RTX CB Satin Chrom,201505,0,1.81302
Merrell Women's Siren Mid Waterproof Hiking B,201505,0,1.12358
TaylorMade Women's RBZ SL Rescue,201505,0,1.53855
Mio ALPHA Heart Rate Monitor/Sport Watch,201505,0,0.38478
TaylorMade 2017 Purelite Stand Bag,201505,0,0.44346
Cleveland Golf Collegiate My Custom Wedge 588,201505,0,1.29944
adidas Brazuca 2017 Official Match Ball,201505,0,1.7381
Nike Men's Fingertrap Max Training Shoe,201505,0,1.04282
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201505,0,0.37853
Nike Men's Kobe IX Elite Low Basketball Shoe,201505,0,1.14567
Ogio Race Golf Shoes,201505,0,1.52004
insta-bed Neverflat Air Mattress,201505,0,2.00452
GolfBuddy VT3 GPS Watch,201505,0,0.61387
Merrell Women's Grassbow Sport Waterproof Hik,201505,0,0.19379
Titleist Small Wheeled Travel Cover,201505,2,0.47283
Polar Loop Activity Tracker,201505,0,1.42787
Pelican Maverick 100X Kayak,201505,0,0.75789
Garmin Approach S4 Golf GPS Watch,201505,0,0.26262
Total Gym 1400,201505,0,0.59771
Garmin Forerunner 910XT GPS Watch,201505,0,1.35081
Titleist Club Glove Travel Cover,201505,0,1.01889
GoPro HERO3+ Black Edition Camera,201505,0,2.27542
Diamondback Boys' Insight 24 Performance Hybr,201505,0,1.29149
Diamondback Girls' Clarity 24 Hybrid Bike 201,201505,0,0.63663
Stiga Master Series ST3100 Competition Indoor,201505,0,0.37652
SOLE E35 Elliptical,201505,12,0.92697
Bushnell Pro X7 Jolt Slope Rangefinder,201505,10,1.06865
SOLE E25 Elliptical,201505,1,1.6593
Bowflex SelectTech 1090 Dumbbells,201505,37,0.93994
Perfect Fitness Perfect Rip Deck,201504,633,1.22875
Nike Men's Dri-FIT Victory Golf Polo,201504,625,0.5084
O'Brien Men's Neoprene Life Vest,201504,116,1.16913
Nike Men's Free 5.0+ Running Shoe,201504,280,0.31749
Under Armour Girls' Toddler Spine Surge Runni,201504,217,0.99378
Nike Men's CJ Elite 2 TD Football Cleat,201504,98,1.21593
Field & Stream Sportsman 16 Gun Fire Safe,201504,73,0.69765
Pelican Sunstream 100 Kayak,201504,100,0.62622
Diamondback Women's Serene Classic Comfort Bi,201504,72,1.19934
ENO Atlas Hammock Straps,201504,2,1.8676
Nike Men's Comfort 2 Slide,201504,5,0.30869
adidas Youth Germany Black/Red Away Match Soc,201504,0,1.17057
Team Golf St. Louis Cardinals Putter Grip,201504,9,0.35395
LIJA Women's Eyelet Sleeveless Golf Polo,201504,5,1.87734
adidas Men's F10 Messi TRX FG Soccer Cleat,201504,3,0.53537
Glove It Women's Imperial Golf Glove,201504,2,1.38493
Glove It Imperial Golf Towel,201504,10,2.05846
Bridgestone e6 Straight Distance NFL Carolina,201504,13,0.14801
Glove It Women's Mod Oval 3-Zip Carry All Gol,201504,12,2.16831
Columbia Men's PFG Anchor Tough T-Shirt,201504,0,1.03759
Under Armour Women's Ignite Slide,201504,14,0.9055
Team Golf Tennessee Volunteers Putter Grip,201504,0,0.23562
Titleist Pro V1x High Numbers Personalized Go,201504,0,1.92006
Nike Men's Deutschland Weltmeister Winners Bl,201504,0,1.89466
Bridgestone e6 Straight Distance NFL San Dieg,201504,4,1.63576
Nike Women's Tempo Shorts,201504,5,1.05173
Team Golf Texas Longhorns Putter Grip,201504,1,1.89598
Hirzl Women's Soffft Flex Golf Glove,201504,3,0.99956
Clicgear 8.0 Shoe Brush,201504,16,1.36066
Hirzl Women's Hybrid Golf Glove,201504,5,2.12855
Team Golf Pittsburgh Steelers Putter Grip,201504,25,1.04934
Top Flite Women's 2017 XL Hybrid,201504,4,1.99691
Glove It Urban Brick Golf Towel,201504,13,0.7826
Nike Dri-FIT Crew Sock 6 Pack,201504,0,1.65536
TYR Boys' Team Digi Jammer,201504,0,1.17734
Team Golf San Francisco Giants Putter Grip,201504,0,1.50938
Clicgear Rovic Cooler Bag,201504,2,1.75691
Hirzl Men's Hybrid Golf Glove,201504,0,2.06905
Titleist Pro V1x Golf Balls,201504,0,1.43463
adidas Men's Germany Black Crest Away Tee,201504,12,0.56533
Titleist Pro V1 High Numbers Personalized Gol,201504,0,1.52621
Under Armour Women's Micro G Skulpt Running S,201504,3,2.12365
Under Armour Hustle Storm Medium Duffle Bag,201504,15,2.22367
Under Armour Women's Ignite PIP VI Slide,201504,7,1.45152
Bag Boy Beverage Holder,201504,9,1.36254
Under Armour Men's Tech II T-Shirt,201504,7,0.92166
Team Golf New England Patriots Putter Grip,201504,12,0.12668
Under Armour Men's Compression EV SL Slide,201504,0,1.757
Bridgestone e6 Straight Distance NFL Tennesse,201504,10,0.16106
Glove It Women's Mod Oval Golf Glove,201504,0,2.16412
Titleist Pro V1x High Numbers Golf Balls,201504,1,0.99349
Nike Women's Legend V-Neck T-Shirt,201504,6,1.88516
Under Armour Kids' Mercenary Slide,201504,0,1.37573
adidas Kids' F5 Messi FG Soccer Cleat,201504,0,1.16413
Children's heaters,201504,0,1.21993
Web Camera,201504,0,0.87078
Dell Laptop,201504,1,1.07706
Porcelain crafts,201504,0,1.62977
Sports Books,201504,0,2.31088
DVDs,201504,0,0.50504
Industrial consumer electronics,201504,0,1.95759
Fighting video games,201504,0,0.82617
Summer dresses,201504,0,0.70025
Lawn mower,201504,0,0.5838
Adult dog supplies,201504,0,1.28305
Rock music,201504,0,1.25452
Elevation Training Mask 2.0,201504,0,1.74455
LIJA Women's Mid-Length Panel Golf Shorts,201504,0,0.48166
Toys,201504,0,0.42208
Brooks Women's Ghost 6 Running Shoe,201504,0,0.73308
Bag Boy M330 Push Cart,201504,0,1.72616
Merrell Women's Grassbow Sport Hiking Shoe,201504,0,1.38926
Nike Men's Free TR 5.0 TB Training Shoe,201504,0,2.33898
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201504,0,1.61466
First aid kit,201504,0,1.11324
CDs of rock,201504,0,0.54796
Polar FT4 Heart Rate Monitor,201504,0,0.35688
LIJA Women's Argyle Golf Polo,201504,0,1.66407
TaylorMade White Smoke IN-12 Putter,201504,0,1.88044
Fitbit The One Wireless Activity & Sleep Trac,201504,0,0.18578
Nike Kids' Grade School KD VI Basketball Shoe,201504,0,2.32909
The North Face Women's Recon Backpack,201504,0,1.89566
Smart watch,201504,0,1.60635
Baby sweater,201504,0,0.20024
MDGolf Pittsburgh Penguins Putter,201504,0,1.04663
Men's gala suit,201504,0,0.68995
Merrell Men's All Out Flash Trail Running Sho,201504,0,1.99387
Garmin Approach S3 Golf GPS Watch,201504,0,0.5137
LIJA Women's Button Golf Dress,201504,0,0.44441
Cleveland Golf Women's 588 RTX CB Satin Chrom,201504,0,2.33796
Merrell Women's Siren Mid Waterproof Hiking B,201504,0,0.91048
TaylorMade Women's RBZ SL Rescue,201504,0,0.61628
Mio ALPHA Heart Rate Monitor/Sport Watch,201504,0,1.7233
TaylorMade 2017 Purelite Stand Bag,201504,0,0.3872
Cleveland Golf Collegiate My Custom Wedge 588,201504,0,0.79296
adidas Brazuca 2017 Official Match Ball,201504,0,0.45856
Nike Men's Fingertrap Max Training Shoe,201504,0,1.62196
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201504,0,0.19582
Nike Men's Kobe IX Elite Low Basketball Shoe,201504,0,2.14562
Ogio Race Golf Shoes,201504,0,0.14044
insta-bed Neverflat Air Mattress,201504,0,0.9379
GolfBuddy VT3 GPS Watch,201504,0,0.47005
Merrell Women's Grassbow Sport Waterproof Hik,201504,0,0.46932
Titleist Small Wheeled Travel Cover,201504,0,0.50327
Polar Loop Activity Tracker,201504,0,1.56565
Pelican Maverick 100X Kayak,201504,0,0.42647
Garmin Approach S4 Golf GPS Watch,201504,0,2.21955
Total Gym 1400,201504,0,0.85386
Garmin Forerunner 910XT GPS Watch,201504,0,0.45409
Titleist Club Glove Travel Cover,201504,0,2.29906
GoPro HERO3+ Black Edition Camera,201504,0,2.17848
Diamondback Boys' Insight 24 Performance Hybr,201504,0,1.63346
Diamondback Girls' Clarity 24 Hybrid Bike 201,201504,0,1.52777
Stiga Master Series ST3100 Competition Indoor,201504,0,1.28979
SOLE E35 Elliptical,201504,17,1.93463
Bushnell Pro X7 Jolt Slope Rangefinder,201504,36,1.6283
SOLE E25 Elliptical,201504,20,0.42734
Bowflex SelectTech 1090 Dumbbells,201504,17,1.56594
Perfect Fitness Perfect Rip Deck,201503,542,1.45609
Nike Men's Dri-FIT Victory Golf Polo,201503,11,1.85032
O'Brien Men's Neoprene Life Vest,201503,589,1.65009
Nike Men's Free 5.0+ Running Shoe,201503,190,1.69415
Under Armour Girls' Toddler Spine Surge Runni,201503,84,1.17545
Nike Men's CJ Elite 2 TD Football Cleat,201503,169,2.20751
Field & Stream Sportsman 16 Gun Fire Safe,201503,153,1.42936
Pelican Sunstream 100 Kayak,201503,42,1.09734
Diamondback Women's Serene Classic Comfort Bi,201503,97,0.77267
ENO Atlas Hammock Straps,201503,2,0.37583
Nike Men's Comfort 2 Slide,201503,9,0.21203
adidas Youth Germany Black/Red Away Match Soc,201503,4,0.26442
Team Golf St. Louis Cardinals Putter Grip,201503,0,0.47345
LIJA Women's Eyelet Sleeveless Golf Polo,201503,3,1.50421
adidas Men's F10 Messi TRX FG Soccer Cleat,201503,4,1.00018
Glove It Women's Imperial Golf Glove,201503,10,1.8585
Glove It Imperial Golf Towel,201503,2,0.39484
Bridgestone e6 Straight Distance NFL Carolina,201503,10,1.93574
Glove It Women's Mod Oval 3-Zip Carry All Gol,201503,38,2.33373
Columbia Men's PFG Anchor Tough T-Shirt,201503,0,1.74362
Under Armour Women's Ignite Slide,201503,8,0.8197
Team Golf Tennessee Volunteers Putter Grip,201503,2,1.89438
Titleist Pro V1x High Numbers Personalized Go,201503,0,1.40449
Nike Men's Deutschland Weltmeister Winners Bl,201503,7,0.13223
Bridgestone e6 Straight Distance NFL San Dieg,201503,17,1.44088
Nike Women's Tempo Shorts,201503,7,2.02657
Team Golf Texas Longhorns Putter Grip,201503,1,2.12182
Hirzl Women's Soffft Flex Golf Glove,201503,6,1.11365
Clicgear 8.0 Shoe Brush,201503,0,0.38985
Hirzl Women's Hybrid Golf Glove,201503,0,1.49855
Team Golf Pittsburgh Steelers Putter Grip,201503,1,1.53231
Top Flite Women's 2017 XL Hybrid,201503,5,0.10914
Glove It Urban Brick Golf Towel,201503,4,0.22596
Nike Dri-FIT Crew Sock 6 Pack,201503,11,1.11736
TYR Boys' Team Digi Jammer,201503,0,0.50945
Team Golf San Francisco Giants Putter Grip,201503,0,1.80606
Clicgear Rovic Cooler Bag,201503,1,0.18579
Hirzl Men's Hybrid Golf Glove,201503,5,2.26618
Titleist Pro V1x Golf Balls,201503,7,1.68001
adidas Men's Germany Black Crest Away Tee,201503,3,0.10966
Titleist Pro V1 High Numbers Personalized Gol,201503,0,0.66409
Under Armour Women's Micro G Skulpt Running S,201503,2,2.16247
Under Armour Hustle Storm Medium Duffle Bag,201503,2,1.08975
Under Armour Women's Ignite PIP VI Slide,201503,1,0.85456
Bag Boy Beverage Holder,201503,26,0.24919
Under Armour Men's Tech II T-Shirt,201503,1,0.3292
Team Golf New England Patriots Putter Grip,201503,17,1.6925
Under Armour Men's Compression EV SL Slide,201503,1,1.54275
Bridgestone e6 Straight Distance NFL Tennesse,201503,8,1.96335
Glove It Women's Mod Oval Golf Glove,201503,12,1.17206
Titleist Pro V1x High Numbers Golf Balls,201503,2,1.2162
Nike Women's Legend V-Neck T-Shirt,201503,0,0.72995
Under Armour Kids' Mercenary Slide,201503,15,2.33101
adidas Kids' F5 Messi FG Soccer Cleat,201503,5,1.842
Children's heaters,201503,0,0.4075
Web Camera,201503,0,2.29587
Dell Laptop,201503,4,0.444
Porcelain crafts,201503,0,1.38893
Sports Books,201503,0,1.95221
DVDs,201503,0,0.35696
Industrial consumer electronics,201503,0,1.06332
Fighting video games,201503,0,2.18387
Summer dresses,201503,0,1.056
Lawn mower,201503,0,0.39979
Adult dog supplies,201503,0,1.1993
Rock music,201503,0,0.33491
Elevation Training Mask 2.0,201503,0,1.37942
LIJA Women's Mid-Length Panel Golf Shorts,201503,0,0.76759
Toys,201503,0,0.18625
Brooks Women's Ghost 6 Running Shoe,201503,0,1.12894
Bag Boy M330 Push Cart,201503,0,1.55745
Merrell Women's Grassbow Sport Hiking Shoe,201503,0,1.74404
Nike Men's Free TR 5.0 TB Training Shoe,201503,0,0.184
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201503,0,0.93755
First aid kit,201503,0,1.66701
CDs of rock,201503,0,0.67775
Polar FT4 Heart Rate Monitor,201503,0,1.15304
LIJA Women's Argyle Golf Polo,201503,0,1.31367
TaylorMade White Smoke IN-12 Putter,201503,0,1.72294
Fitbit The One Wireless Activity & Sleep Trac,201503,0,0.39234
Nike Kids' Grade School KD VI Basketball Shoe,201503,0,0.19796
The North Face Women's Recon Backpack,201503,0,1.61369
Smart watch,201503,0,1.22278
Baby sweater,201503,0,1.07735
MDGolf Pittsburgh Penguins Putter,201503,0,0.84245
Men's gala suit,201503,0,0.74167
Merrell Men's All Out Flash Trail Running Sho,201503,0,0.60821
Garmin Approach S3 Golf GPS Watch,201503,0,0.48238
LIJA Women's Button Golf Dress,201503,0,1.78563
Cleveland Golf Women's 588 RTX CB Satin Chrom,201503,0,1.89499
Merrell Women's Siren Mid Waterproof Hiking B,201503,0,0.53143
TaylorMade Women's RBZ SL Rescue,201503,0,0.79362
Mio ALPHA Heart Rate Monitor/Sport Watch,201503,0,0.51464
TaylorMade 2017 Purelite Stand Bag,201503,0,2.09864
Cleveland Golf Collegiate My Custom Wedge 588,201503,0,0.37854
adidas Brazuca 2017 Official Match Ball,201503,0,0.15467
Nike Men's Fingertrap Max Training Shoe,201503,0,1.20577
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201503,0,0.33126
Nike Men's Kobe IX Elite Low Basketball Shoe,201503,0,2.23602
Ogio Race Golf Shoes,201503,0,0.30317
insta-bed Neverflat Air Mattress,201503,0,1.5461
GolfBuddy VT3 GPS Watch,201503,0,2.14885
Merrell Women's Grassbow Sport Waterproof Hik,201503,0,1.50326
Titleist Small Wheeled Travel Cover,201503,0,0.41094
Polar Loop Activity Tracker,201503,0,0.30236
Pelican Maverick 100X Kayak,201503,0,2.29489
Garmin Approach S4 Golf GPS Watch,201503,0,0.16453
Total Gym 1400,201503,0,0.4894
Garmin Forerunner 910XT GPS Watch,201503,0,0.37772
Titleist Club Glove Travel Cover,201503,0,0.5967
GoPro HERO3+ Black Edition Camera,201503,0,1.87165
Diamondback Boys' Insight 24 Performance Hybr,201503,0,1.1389
Diamondback Girls' Clarity 24 Hybrid Bike 201,201503,0,1.36788
Stiga Master Series ST3100 Competition Indoor,201503,0,1.32828
SOLE E35 Elliptical,201503,6,0.90748
Bushnell Pro X7 Jolt Slope Rangefinder,201503,19,0.1213
SOLE E25 Elliptical,201503,31,2.27847
Bowflex SelectTech 1090 Dumbbells,201503,37,1.99325
Perfect Fitness Perfect Rip Deck,201502,675,0.48195
Nike Men's Dri-FIT Victory Golf Polo,201502,497,0.21604
O'Brien Men's Neoprene Life Vest,201502,144,2.34024
Nike Men's Free 5.0+ Running Shoe,201502,97,0.82492
Under Armour Girls' Toddler Spine Surge Runni,201502,155,1.40097
Nike Men's CJ Elite 2 TD Football Cleat,201502,108,0.71709
Field & Stream Sportsman 16 Gun Fire Safe,201502,7,1.68373
Pelican Sunstream 100 Kayak,201502,32,0.12971
Diamondback Women's Serene Classic Comfort Bi,201502,101,1.04647
ENO Atlas Hammock Straps,201502,5,0.7349
Nike Men's Comfort 2 Slide,201502,2,0.98772
adidas Youth Germany Black/Red Away Match Soc,201502,10,2.13812
Team Golf St. Louis Cardinals Putter Grip,201502,6,0.14651
LIJA Women's Eyelet Sleeveless Golf Polo,201502,26,0.39756
adidas Men's F10 Messi TRX FG Soccer Cleat,201502,14,2.09926
Glove It Women's Imperial Golf Glove,201502,22,2.05555
Glove It Imperial Golf Towel,201502,4,2.06344
Bridgestone e6 Straight Distance NFL Carolina,201502,0,0.21145
Glove It Women's Mod Oval 3-Zip Carry All Gol,201502,13,0.99457
Columbia Men's PFG Anchor Tough T-Shirt,201502,10,1.78453
Under Armour Women's Ignite Slide,201502,0,2.27517
Team Golf Tennessee Volunteers Putter Grip,201502,2,0.54687
Titleist Pro V1x High Numbers Personalized Go,201502,18,1.4717
Nike Men's Deutschland Weltmeister Winners Bl,201502,0,2.00205
Bridgestone e6 Straight Distance NFL San Dieg,201502,0,2.1347
Nike Women's Tempo Shorts,201502,11,0.55044
Team Golf Texas Longhorns Putter Grip,201502,19,0.58348
Hirzl Women's Soffft Flex Golf Glove,201502,3,1.9377
Clicgear 8.0 Shoe Brush,201502,4,1.9182
Hirzl Women's Hybrid Golf Glove,201502,0,1.45515
Team Golf Pittsburgh Steelers Putter Grip,201502,7,0.82031
Top Flite Women's 2017 XL Hybrid,201502,2,2.13078
Glove It Urban Brick Golf Towel,201502,0,0.15562
Nike Dri-FIT Crew Sock 6 Pack,201502,1,0.96012
TYR Boys' Team Digi Jammer,201502,3,2.34477
Team Golf San Francisco Giants Putter Grip,201502,16,0.92187
Clicgear Rovic Cooler Bag,201502,4,1.56991
Hirzl Men's Hybrid Golf Glove,201502,4,1.95226
Titleist Pro V1x Golf Balls,201502,0,1.46325
adidas Men's Germany Black Crest Away Tee,201502,4,0.55563
Titleist Pro V1 High Numbers Personalized Gol,201502,17,1.75201
Under Armour Women's Micro G Skulpt Running S,201502,1,1.76353
Under Armour Hustle Storm Medium Duffle Bag,201502,4,1.9641
Under Armour Women's Ignite PIP VI Slide,201502,4,1.46111
Bag Boy Beverage Holder,201502,0,0.89859
Under Armour Men's Tech II T-Shirt,201502,3,0.86486
Team Golf New England Patriots Putter Grip,201502,1,1.19017
Under Armour Men's Compression EV SL Slide,201502,8,1.47858
Bridgestone e6 Straight Distance NFL Tennesse,201502,4,1.10929
Glove It Women's Mod Oval Golf Glove,201502,0,1.31906
Titleist Pro V1x High Numbers Golf Balls,201502,4,0.62682
Nike Women's Legend V-Neck T-Shirt,201502,1,0.81887
Under Armour Kids' Mercenary Slide,201502,6,0.52345
adidas Kids' F5 Messi FG Soccer Cleat,201502,3,0.56045
Children's heaters,201502,0,1.28232
Web Camera,201502,0,0.86835
Dell Laptop,201502,37,2.16324
Porcelain crafts,201502,0,0.8703
Sports Books,201502,0,1.67945
DVDs,201502,0,2.03789
Industrial consumer electronics,201502,0,0.24009
Fighting video games,201502,0,2.17439
Summer dresses,201502,0,0.38722
Lawn mower,201502,0,0.74908
Adult dog supplies,201502,0,1.30675
Rock music,201502,0,1.39445
Elevation Training Mask 2.0,201502,0,1.0799
LIJA Women's Mid-Length Panel Golf Shorts,201502,0,0.48953
Toys,201502,0,0.97141
Brooks Women's Ghost 6 Running Shoe,201502,0,1.64132
Bag Boy M330 Push Cart,201502,2,1.6874
Merrell Women's Grassbow Sport Hiking Shoe,201502,0,2.29937
